updated,md5sum,filesize,original_filename,archive_filename,ra,dec,ifilter,seeing,depth,exposure,obs_night,date_obs,pi_ids,pi,prop_id,release_date,instrument,telescope,site,obs_mode,obs_type,proc_type,prod_type,survey,caldat,collections
2021-09-14T07:18:55.516035+0000,dc1e54b3ddab930e5b9772d926bbe7d5,473339520,/data_local/images/DTS/2020B-0288/DECam_01033051.fits.fz,/net/archive/mtn/20210913/ct4m/2020B-0288/c4d_210914_070027_ori.fits.fz,354.368308333333,1.17759,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-14,2021-09-14T07:00:27.588107+0000,[14726],Leauthaud,2020B-0288,2021-09-13,decam,ct4m,ct,,object,raw,image,,2021-09-13,[None]
2021-09-14T07:52:18.301978+0000,fc2a756d4fea46cc289fbaf4663b69a1,462219840,/data_local/images/DTS/2020B-0288/DECam_01033055.fits.fz,/net/archive/mtn/20210913/ct4m/2020B-0288/c4d_210914_073626_ori.fits.fz,34.5418666666667,-5.53857388888889,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-14,2021-09-14T07:36:26.517987+0000,[14726],Leauthaud,2020B-0288,2021-09-13,decam,ct4m,ct,,object,raw,image,,2021-09-13,[None]
2021-09-13T04:18:38.299478+0000,e9ef3d679852c8169db6d3a73fdefad9,368193600,/data_local/images/DTS/2020B-0288/DECam_01032818.fits.fz,/net/archive/mtn/20210912/ct4m/2020B-0288/c4d_210913_041251_ori.fits.fz,344.383741666667,0.963093055555555,N708 DECam c0012 7080.0 400.0,,,60.0,2021-09-13,2021-09-13T04:12:51.972442+0000,[14726],Leauthaud,2020B-0288,2021-09-12,decam,ct4m,ct,,object,raw,image,,2021-09-12,[None]
2021-09-14T04:48:19.414901+0000,eced5047c79d515a6120798959f61e2a,500725440,/data_local/images/DTS/2020B-0288/DECam_01033036.fits.fz,/net/archive/mtn/20210913/ct4m/2020B-0288/c4d_210914_043140_ori.fits.fz,339.383325,1.01393694444444,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-14,2021-09-14T04:31:40.485828+0000,[14726],Leauthaud,2020B-0288,2021-09-13,decam,ct4m,ct,,object,raw,image,,2021-09-13,[None]
2021-09-13T08:00:17.419430+0000,b271cb9a32d91e3e756df228d12d3e15,470171520,/data_local/images/DTS/2020B-0288/DECam_01032842.fits.fz,/net/archive/mtn/20210912/ct4m/2020B-0288/c4d_210913_074517_ori.fits.fz,357.49425,1.08226388888889,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-13,2021-09-13T07:45:17.021424+0000,[14726],Leauthaud,2020B-0288,2021-09-12,decam,ct4m,ct,,object,raw,image,,2021-09-12,[None]
2021-09-14T06:12:20.846389+0000,90481abc30737712831ae40face8b6ac,363882240,/data_local/images/DTS/2020B-0288/DECam_01033045.fits.fz,/net/archive/mtn/20210913/ct4m/2020B-0288/c4d_210914_060634_ori.fits.fz,355.342291666667,0.996698055555555,N708 DECam c0012 7080.0 400.0,,,60.0,2021-09-14,2021-09-14T06:06:34.929110+0000,[14726],Leauthaud,2020B-0288,2021-09-13,decam,ct4m,ct,,object,raw,image,,2021-09-13,[None]
2021-09-11T08:08:16.444799+0000,a315a1e75ec0492d650b7c57158add8a,356054400,/data_local/images/DTS/2020B-0288/DECam_01032439.fits.fz,/net/archive/mtn/20210910/ct4m/2020B-0288/c4d_210911_080329_ori.fits.fz,37.8343208333333,-5.62055111111111,N708 DECam c0012 7080.0 400.0,,,60.0,2021-09-11,2021-09-11T08:03:29.942848+0000,[14726],Leauthaud,2020B-0288,2021-09-10,decam,ct4m,ct,,object,raw,image,,2021-09-10,[None]
2021-09-13T08:36:45.833358+0000,bb2efce48701c29258fae87172e4f0ca,458040960,/data_local/images/DTS/2020B-0288/DECam_01032846.fits.fz,/net/archive/mtn/20210912/ct4m/2020B-0288/c4d_210913_081948_ori.fits.fz,38.1205333333333,-5.55815305555556,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-13,2021-09-13T08:19:48.582984+0000,[14726],Leauthaud,2020B-0288,2021-09-12,decam,ct4m,ct,,object,raw,image,,2021-09-12,[None]
2021-09-13T07:04:17.504136+0000,17a4e6669fb37be8c2c4ef13c391a402,472668480,/data_local/images/DTS/2020B-0288/DECam_01032836.fits.fz,/net/archive/mtn/20210912/ct4m/2020B-0288/c4d_210913_065045_ori.fits.fz,341.428708333333,1.07430111111111,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-13,2021-09-13T06:50:45.189804+0000,[14726],Leauthaud,2020B-0288,2021-09-12,decam,ct4m,ct,,object,raw,image,,2021-09-12,[None]
2021-09-13T06:56:20.006720+0000,44fc9872ecbf095d47ff5ea97dc946b1,471021120,/data_local/images/DTS/2020B-0288/DECam_01032835.fits.fz,/net/archive/mtn/20210912/ct4m/2020B-0288/c4d_210913_064015_ori.fits.fz,341.134558333333,1.02511888888889,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-13,2021-09-13T06:40:15.322025+0000,[14726],Leauthaud,2020B-0288,2021-09-12,decam,ct4m,ct,,object,raw,image,,2021-09-12,[None]
